lambda_over_k0,re_integrand,im_integrand
4.5905000000e+00,3.3901607536e-02,0.0000000000e+00
4.5910000000e+00,3.3877485591e-02,0.0000000000e+00
4.5915000000e+00,3.3853290099e-02,0.0000000000e+00
4.5920000000e+00,3.3829021124e-02,0.0000000000e+00
4.5925000000e+00,3.3804678729e-02,0.0000000000e+00
4.5930000000e+00,3.3780262975e-02,0.0000000000e+00
4.5935000000e+00,3.3755773927e-02,0.0000000000e+00
4.5940000000e+00,3.3731211649e-02,0.0000000000e+00
4.5945000000e+00,3.3706576202e-02,0.0000000000e+00
4.5950000000e+00,3.3681867652e-02,0.0000000000e+00
4.5955000000e+00,3.3657086062e-02,0.0000000000e+00
4.5960000000e+00,3.3632231495e-02,0.0000000000e+00
4.5965000000e+00,3.3607304017e-02,0.0000000000e+00
4.5970000000e+00,3.3582303691e-02,0.0000000000e+00
4.5975000000e+00,3.3557230582e-02,0.0000000000e+00
4.5980000000e+00,3.3532084755e-02,0.0000000000e+00
4.5985000000e+00,3.3506866273e-02,0.0000000000e+00
4.5990000000e+00,3.3481575203e-02,0.0000000000e+00
4.5995000000e+00,3.3456211610e-02,0.0000000000e+00
4.6000000000e+00,3.3430775557e-02,0.0000000000e+00
4.6005000000e+00,3.3405267112e-02,0.0000000000e+00
4.6010000000e+00,3.3379686339e-02,0.0000000000e+00
4.6015000000e+00,3.3354033304e-02,0.0000000000e+00
4.6020000000e+00,3.3328308073e-02,0.0000000000e+00
4.6025000000e+00,3.3302510712e-02,0.0000000000e+00
4.6030000000e+00,3.3276641287e-02,0.0000000000e+00
4.6035000000e+00,3.3250699864e-02,0.0000000000e+00
4.6040000000e+00,3.3224686511e-02,0.0000000000e+00
4.6045000000e+00,3.3198601292e-02,0.0000000000e+00
4.6050000000e+00,3.3172444276e-02,0.0000000000e+00
4.6055000000e+00,3.3146215530e-02,0.0000000000e+00
4.6060000000e+00,3.3119915119e-02,0.0000000000e+00
4.6065000000e+00,3.3093543112e-02,0.0000000000e+00
4.6070000000e+00,3.3067099576e-02,0.0000000000e+00
4.6075000000e+00,3.3040584578e-02,0.0000000000e+00
4.6080000000e+00,3.3013998187e-02,0.0000000000e+00
4.6085000000e+00,3.2987340469e-02,0.0000000000e+00
4.6090000000e+00,3.2960611493e-02,0.0000000000e+00
4.6095000000e+00,3.2933811327e-02,0.0000000000e+00
4.6100000000e+00,3.2906940039e-02,0.0000000000e+00
4.6105000000e+00,3.2879997698e-02,0.0000000000e+00
4.6110000000e+00,3.2852984373e-02,0.0000000000e+00
4.6115000000e+00,3.2825900131e-02,0.0000000000e+00
4.6120000000e+00,3.2798745043e-02,0.0000000000e+00
4.6125000000e+00,3.2771519176e-02,0.0000000000e+00
4.6130000000e+00,3.2744222601e-02,0.0000000000e+00
4.6135000000e+00,3.2716855386e-02,0.0000000000e+00
4.6140000000e+00,3.2689417601e-02,0.0000000000e+00
4.6145000000e+00,3.2661909316e-02,0.0000000000e+00
4.6150000000e+00,3.2634330600e-02,0.0000000000e+00
4.6155000000e+00,3.2606681524e-02,0.0000000000e+00
4.6160000000e+00,3.2578962157e-02,0.0000000000e+00
4.6165000000e+00,3.2551172570e-02,0.0000000000e+00
4.6170000000e+00,3.2523312833e-02,0.0000000000e+00
4.6175000000e+00,3.2495383016e-02,0.0000000000e+00
4.6180000000e+00,3.2467383191e-02,0.0000000000e+00
4.6185000000e+00,3.2439313428e-02,0.0000000000e+00
4.6190000000e+00,3.2411173798e-02,0.0000000000e+00
4.6195000000e+00,3.2382964373e-02,0.0000000000e+00
4.6200000000e+00,3.2354685223e-02,0.0000000000e+00
4.6205000000e+00,3.2326336420e-02,0.0000000000e+00
4.6210000000e+00,3.2297918035e-02,0.0000000000e+00
4.6215000000e+00,3.2269430140e-02,0.0000000000e+00
4.6220000000e+00,3.2240872808e-02,0.0000000000e+00
4.6225000000e+00,3.2212246110e-02,0.0000000000e+00
4.6230000000e+00,3.2183550118e-02,0.0000000000e+00
4.6235000000e+00,3.2154784904e-02,0.0000000000e+00
4.6240000000e+00,3.2125950542e-02,0.0000000000e+00
4.6245000000e+00,3.2097047103e-02,0.0000000000e+00
4.6250000000e+00,3.2068074661e-02,0.0000000000e+00
4.6255000000e+00,3.2039033288e-02,0.0000000000e+00
4.6260000000e+00,3.2009923057e-02,0.0000000000e+00
4.6265000000e+00,3.1980744041e-02,0.0000000000e+00
4.6270000000e+00,3.1951496314e-02,0.0000000000e+00
4.6275000000e+00,3.1922179950e-02,0.0000000000e+00
4.6280000000e+00,3.1892795021e-02,0.0000000000e+00
4.6285000000e+00,3.1863341602e-02,0.0000000000e+00
4.6290000000e+00,3.1833819766e-02,0.0000000000e+00
4.6295000000e+00,3.1804229588e-02,0.0000000000e+00
4.6300000000e+00,3.1774571142e-02,0.0000000000e+00
4.6305000000e+00,3.1744844502e-02,0.0000000000e+00
4.6310000000e+00,3.1715049742e-02,0.0000000000e+00
4.6315000000e+00,3.1685186938e-02,0.0000000000e+00
4.6320000000e+00,3.1655256163e-02,0.0000000000e+00
4.6325000000e+00,3.1625257494e-02,0.0000000000e+00
4.6330000000e+00,3.1595191004e-02,0.0000000000e+00
4.6335000000e+00,3.1565056769e-02,0.0000000000e+00
4.6340000000e+00,3.1534854865e-02,0.0000000000e+00
4.6345000000e+00,3.1504585367e-02,0.0000000000e+00
4.6350000000e+00,3.1474248350e-02,0.0000000000e+00
4.6355000000e+00,3.1443843891e-02,0.0000000000e+00
4.6360000000e+00,3.1413372064e-02,0.0000000000e+00
4.6365000000e+00,3.1382832948e-02,0.0000000000e+00
4.6370000000e+00,3.1352226616e-02,0.0000000000e+00
4.6375000000e+00,3.1321553146e-02,0.0000000000e+00
4.6380000000e+00,3.1290812615e-02,0.0000000000e+00
4.6385000000e+00,3.1260005098e-02,0.0000000000e+00
4.6390000000e+00,3.1229130673e-02,0.0000000000e+00
4.6395000000e+00,3.1198189417e-02,0.0000000000e+00
4.6400000000e+00,3.1167181406e-02,0.0000000000e+00
4.6405000000e+00,3.1136106718e-02,0.0000000000e+00
4.6410000000e+00,3.1104965430e-02,0.0000000000e+00
4.6415000000e+00,3.1073757619e-02,0.0000000000e+00
4.6420000000e+00,3.1042483363e-02,0.0000000000e+00
4.6425000000e+00,3.1011142741e-02,0.0000000000e+00
4.6430000000e+00,3.0979735829e-02,0.0000000000e+00
4.6435000000e+00,3.0948262705e-02,0.0000000000e+00
4.6440000000e+00,3.0916723449e-02,0.0000000000e+00
4.6445000000e+00,3.0885118138e-02,0.0000000000e+00
4.6450000000e+00,3.0853446850e-02,0.0000000000e+00
4.6455000000e+00,3.0821709664e-02,0.0000000000e+00
4.6460000000e+00,3.0789906660e-02,0.0000000000e+00
4.6465000000e+00,3.0758037915e-02,0.0000000000e+00
4.6470000000e+00,3.0726103508e-02,0.0000000000e+00
4.6475000000e+00,3.0694103520e-02,0.0000000000e+00
4.6480000000e+00,3.0662038028e-02,0.0000000000e+00
4.6485000000e+00,3.0629907113e-02,0.0000000000e+00
4.6490000000e+00,3.0597710854e-02,0.0000000000e+00
4.6495000000e+00,3.0565449331e-02,0.0000000000e+00
4.6500000000e+00,3.0533122623e-02,0.0000000000e+00
4.6505000000e+00,3.0500730811e-02,0.0000000000e+00
4.6510000000e+00,3.0468273973e-02,0.0000000000e+00
4.6515000000e+00,3.0435752192e-02,0.0000000000e+00
4.6520000000e+00,3.0403165547e-02,0.0000000000e+00
4.6525000000e+00,3.0370514118e-02,0.0000000000e+00
4.6530000000e+00,3.0337797986e-02,0.0000000000e+00
4.6535000000e+00,3.0305017232e-02,0.0000000000e+00
4.6540000000e+00,3.0272171937e-02,0.0000000000e+00
4.6545000000e+00,3.0239262182e-02,0.0000000000e+00
4.6550000000e+00,3.0206288048e-02,0.0000000000e+00
4.6555000000e+00,3.0173249616e-02,0.0000000000e+00
4.6560000000e+00,3.0140146968e-02,0.0000000000e+00
4.6565000000e+00,3.0106980184e-02,0.0000000000e+00
4.6570000000e+00,3.0073749348e-02,0.0000000000e+00
4.6575000000e+00,3.0040454541e-02,0.0000000000e+00
4.6580000000e+00,3.0007095844e-02,0.0000000000e+00
4.6585000000e+00,2.9973673341e-02,0.0000000000e+00
4.6590000000e+00,2.9940187112e-02,0.0000000000e+00
4.6595000000e+00,2.9906637241e-02,0.0000000000e+00
4.6600000000e+00,2.9873023809e-02,0.0000000000e+00
4.6605000000e+00,2.9839346900e-02,0.0000000000e+00
4.6610000000e+00,2.9805606597e-02,0.0000000000e+00
4.6615000000e+00,2.9771802982e-02,0.0000000000e+00
4.6620000000e+00,2.9737936137e-02,0.0000000000e+00
4.6625000000e+00,2.9704006148e-02,0.0000000000e+00
4.6630000000e+00,2.9670013096e-02,0.0000000000e+00
4.6635000000e+00,2.9635957065e-02,0.0000000000e+00
4.6640000000e+00,2.9601838139e-02,0.0000000000e+00
4.6645000000e+00,2.9567656401e-02,0.0000000000e+00
4.6650000000e+00,2.9533411935e-02,0.0000000000e+00
4.6655000000e+00,2.9499104825e-02,0.0000000000e+00
4.6660000000e+00,2.9464735155e-02,0.0000000000e+00
4.6665000000e+00,2.9430303010e-02,0.0000000000e+00
4.6670000000e+00,2.9395808474e-02,0.0000000000e+00
4.6675000000e+00,2.9361251630e-02,0.0000000000e+00
4.6680000000e+00,2.9326632564e-02,0.0000000000e+00
4.6685000000e+00,2.9291951361e-02,0.0000000000e+00
4.6690000000e+00,2.9257208105e-02,0.0000000000e+00
4.6695000000e+00,2.9222402882e-02,0.0000000000e+00
4.6700000000e+00,2.9187535775e-02,0.0000000000e+00
4.6705000000e+00,2.9152606872e-02,0.0000000000e+00
4.6710000000e+00,2.9117616256e-02,0.0000000000e+00
4.6715000000e+00,2.9082564014e-02,0.0000000000e+00
4.6720000000e+00,2.9047450231e-02,0.0000000000e+00
4.6725000000e+00,2.9012274993e-02,0.0000000000e+00
4.6730000000e+00,2.8977038385e-02,0.0000000000e+00
4.6735000000e+00,2.8941740494e-02,0.0000000000e+00
4.6740000000e+00,2.8906381407e-02,0.0000000000e+00
4.6745000000e+00,2.8870961208e-02,0.0000000000e+00
4.6750000000e+00,2.8835479985e-02,0.0000000000e+00
4.6755000000e+00,2.8799937823e-02,0.0000000000e+00
4.6760000000e+00,2.8764334811e-02,0.0000000000e+00
4.6765000000e+00,2.8728671033e-02,0.0000000000e+00
4.6770000000e+00,2.8692946579e-02,0.0000000000e+00
4.6775000000e+00,2.8657161533e-02,0.0000000000e+00
4.6780000000e+00,2.8621315984e-02,0.0000000000e+00
4.6785000000e+00,2.8585410018e-02,0.0000000000e+00
4.6790000000e+00,2.8549443724e-02,0.0000000000e+00
4.6795000000e+00,2.8513417188e-02,0.0000000000e+00
4.6800000000e+00,2.8477330499e-02,0.0000000000e+00
4.6805000000e+00,2.8441183743e-02,0.0000000000e+00
4.6810000000e+00,2.8404977009e-02,0.0000000000e+00
4.6815000000e+00,2.8368710386e-02,0.0000000000e+00
4.6820000000e+00,2.8332383960e-02,0.0000000000e+00
4.6825000000e+00,2.8295997821e-02,0.0000000000e+00
4.6830000000e+00,2.8259552056e-02,0.0000000000e+00
4.6835000000e+00,2.8223046754e-02,0.0000000000e+00
4.6840000000e+00,2.8186482005e-02,0.0000000000e+00
4.6845000000e+00,2.8149857896e-02,0.0000000000e+00
4.6850000000e+00,2.8113174516e-02,0.0000000000e+00
4.6855000000e+00,2.8076431955e-02,0.0000000000e+00
4.6860000000e+00,2.8039630301e-02,0.0000000000e+00
4.6865000000e+00,2.8002769644e-02,0.0000000000e+00
4.6870000000e+00,2.7965850073e-02,0.0000000000e+00
4.6875000000e+00,2.7928871678e-02,0.0000000000e+00
4.6880000000e+00,2.7891834547e-02,0.0000000000e+00
4.6885000000e+00,2.7854738772e-02,0.0000000000e+00
4.6890000000e+00,2.7817584442e-02,0.0000000000e+00
4.6895000000e+00,2.7780371646e-02,0.0000000000e+00
4.6900000000e+00,2.7743100476e-02,0.0000000000e+00
4.6905000000e+00,2.7705771020e-02,0.0000000000e+00
4.6910000000e+00,2.7668383369e-02,0.0000000000e+00
4.6915000000e+00,2.7630937615e-02,0.0000000000e+00
4.6920000000e+00,2.7593433847e-02,0.0000000000e+00
4.6925000000e+00,2.7555872155e-02,0.0000000000e+00
4.6930000000e+00,2.7518252632e-02,0.0000000000e+00
4.6935000000e+00,2.7480575367e-02,0.0000000000e+00
4.6940000000e+00,2.7442840453e-02,0.0000000000e+00
4.6945000000e+00,2.7405047979e-02,0.0000000000e+00
4.6950000000e+00,2.7367198037e-02,0.0000000000e+00
4.6955000000e+00,2.7329290719e-02,0.0000000000e+00
4.6960000000e+00,2.7291326117e-02,0.0000000000e+00
4.6965000000e+00,2.7253304321e-02,0.0000000000e+00
4.6970000000e+00,2.7215225423e-02,0.0000000000e+00
4.6975000000e+00,2.7177089516e-02,0.0000000000e+00
4.6980000000e+00,2.7138896691e-02,0.0000000000e+00
4.6985000000e+00,2.7100647041e-02,0.0000000000e+00
4.6990000000e+00,2.7062340657e-02,0.0000000000e+00
4.6995000000e+00,2.7023977632e-02,0.0000000000e+00
4.7000000000e+00,2.6985558059e-02,0.0000000000e+00
4.7005000000e+00,2.6947082030e-02,0.0000000000e+00
4.7010000000e+00,2.6908549638e-02,0.0000000000e+00
4.7015000000e+00,2.6869960974e-02,0.0000000000e+00
4.7020000000e+00,2.6831316134e-02,0.0000000000e+00
4.7025000000e+00,2.6792615208e-02,0.0000000000e+00
4.7030000000e+00,2.6753858292e-02,0.0000000000e+00
4.7035000000e+00,2.6715045477e-02,0.0000000000e+00
4.7040000000e+00,2.6676176857e-02,0.0000000000e+00
4.7045000000e+00,2.6637252526e-02,0.0000000000e+00
4.7050000000e+00,2.6598272577e-02,0.0000000000e+00
4.7055000000e+00,2.6559237104e-02,0.0000000000e+00
4.7060000000e+00,2.6520146200e-02,0.0000000000e+00
4.7065000000e+00,2.6480999961e-02,0.0000000000e+00
4.7070000000e+00,2.6441798479e-02,0.0000000000e+00
4.7075000000e+00,2.6402541849e-02,0.0000000000e+00
4.7080000000e+00,2.6363230165e-02,0.0000000000e+00
4.7085000000e+00,2.6323863522e-02,0.0000000000e+00
4.7090000000e+00,2.6284442013e-02,0.0000000000e+00
4.7095000000e+00,2.6244965735e-02,0.0000000000e+00
4.7100000000e+00,2.6205434780e-02,0.0000000000e+00
4.7105000000e+00,2.6165849245e-02,0.0000000000e+00
4.7110000000e+00,2.6126209224e-02,0.0000000000e+00
4.7115000000e+00,2.6086514812e-02,0.0000000000e+00
4.7120000000e+00,2.6046766105e-02,0.0000000000e+00
4.7125000000e+00,2.6006963197e-02,0.0000000000e+00
4.7130000000e+00,2.5967106184e-02,0.0000000000e+00
4.7135000000e+00,2.5927195161e-02,0.0000000000e+00
4.7140000000e+00,2.5887230225e-02,0.0000000000e+00
4.7145000000e+00,2.5847211471e-02,0.0000000000e+00
4.7150000000e+00,2.5807138994e-02,0.0000000000e+00
4.7155000000e+00,2.5767012890e-02,0.0000000000e+00
4.7160000000e+00,2.5726833257e-02,0.0000000000e+00
4.7165000000e+00,2.5686600189e-02,0.0000000000e+00
4.7170000000e+00,2.5646313782e-02,0.0000000000e+00
4.7175000000e+00,2.5605974135e-02,0.0000000000e+00
4.7180000000e+00,2.5565581342e-02,0.0000000000e+00
4.7185000000e+00,2.5525135500e-02,0.0000000000e+00
4.7190000000e+00,2.5484636707e-02,0.0000000000e+00
4.7195000000e+00,2.5444085059e-02,0.0000000000e+00
4.7200000000e+00,2.5403480652e-02,0.0000000000e+00
4.7205000000e+00,2.5362823584e-02,0.0000000000e+00
4.7210000000e+00,2.5322113952e-02,0.0000000000e+00
4.7215000000e+00,2.5281351853e-02,0.0000000000e+00
4.7220000000e+00,2.5240537385e-02,0.0000000000e+00
4.7225000000e+00,2.5199670645e-02,0.0000000000e+00
4.7230000000e+00,2.5158751730e-02,0.0000000000e+00
4.7235000000e+00,2.5117780738e-02,0.0000000000e+00
4.7240000000e+00,2.5076757767e-02,0.0000000000e+00
4.7245000000e+00,2.5035682914e-02,0.0000000000e+00
4.7250000000e+00,2.4994556279e-02,0.0000000000e+00
4.7255000000e+00,2.4953377958e-02,0.0000000000e+00
4.7260000000e+00,2.4912148049e-02,0.0000000000e+00
4.7265000000e+00,2.4870866652e-02,0.0000000000e+00
4.7270000000e+00,2.4829533865e-02,0.0000000000e+00
4.7275000000e+00,2.4788149786e-02,0.0000000000e+00
4.7280000000e+00,2.4746714513e-02,0.0000000000e+00
4.7285000000e+00,2.4705228145e-02,0.0000000000e+00
4.7290000000e+00,2.4663690782e-02,0.0000000000e+00
4.7295000000e+00,2.4622102521e-02,0.0000000000e+00
4.7300000000e+00,2.4580463462e-02,0.0000000000e+00
4.7305000000e+00,2.4538773705e-02,0.0000000000e+00
4.7310000000e+00,2.4497033348e-02,0.0000000000e+00
4.7315000000e+00,2.4455242490e-02,0.0000000000e+00
4.7320000000e+00,2.4413401231e-02,0.0000000000e+00
4.7325000000e+00,2.4371509671e-02,0.0000000000e+00
4.7330000000e+00,2.4329567909e-02,0.0000000000e+00
4.7335000000e+00,2.4287576044e-02,0.0000000000e+00
4.7340000000e+00,2.4245534177e-02,0.0000000000e+00
4.7345000000e+00,2.4203442408e-02,0.0000000000e+00
4.7350000000e+00,2.4161300836e-02,0.0000000000e+00
4.7355000000e+00,2.4119109561e-02,0.0000000000e+00
4.7360000000e+00,2.4076868685e-02,0.0000000000e+00
4.7365000000e+00,2.4034578306e-02,0.0000000000e+00
4.7370000000e+00,2.3992238527e-02,0.0000000000e+00
4.7375000000e+00,2.3949849446e-02,0.0000000000e+00
4.7380000000e+00,2.3907411164e-02,0.0000000000e+00
4.7385000000e+00,2.3864923783e-02,0.0000000000e+00
4.7390000000e+00,2.3822387403e-02,0.0000000000e+00
4.7395000000e+00,2.3779802125e-02,0.0000000000e+00
4.7400000000e+00,2.3737168051e-02,0.0000000000e+00
4.7405000000e+00,2.3694485280e-02,0.0000000000e+00
4.7410000000e+00,2.3651753914e-02,0.0000000000e+00
4.7415000000e+00,2.3608974055e-02,0.0000000000e+00
4.7420000000e+00,2.3566145804e-02,0.0000000000e+00
4.7425000000e+00,2.3523269263e-02,0.0000000000e+00
4.7430000000e+00,2.3480344532e-02,0.0000000000e+00
4.7435000000e+00,2.3437371714e-02,0.0000000000e+00
4.7440000000e+00,2.3394350911e-02,0.0000000000e+00
4.7445000000e+00,2.3351282224e-02,0.0000000000e+00
4.7450000000e+00,2.3308165755e-02,0.0000000000e+00
4.7455000000e+00,2.3265001606e-02,0.0000000000e+00
4.7460000000e+00,2.3221789880e-02,0.0000000000e+00
4.7465000000e+00,2.3178530679e-02,0.0000000000e+00
4.7470000000e+00,2.3135224105e-02,0.0000000000e+00
4.7475000000e+00,2.3091870260e-02,0.0000000000e+00
4.7480000000e+00,2.3048469247e-02,0.0000000000e+00
4.7485000000e+00,2.3005021169e-02,0.0000000000e+00
4.7490000000e+00,2.2961526128e-02,0.0000000000e+00
4.7495000000e+00,2.2917984227e-02,0.0000000000e+00
4.7500000000e+00,2.2874395570e-02,0.0000000000e+00
4.7505000000e+00,2.2830760258e-02,0.0000000000e+00
4.7510000000e+00,2.2787078396e-02,0.0000000000e+00
4.7515000000e+00,2.2743350086e-02,0.0000000000e+00
4.7520000000e+00,2.2699575431e-02,0.0000000000e+00
4.7525000000e+00,2.2655754536e-02,0.0000000000e+00
4.7530000000e+00,2.2611887503e-02,0.0000000000e+00
4.7535000000e+00,2.2567974435e-02,0.0000000000e+00
4.7540000000e+00,2.2524015438e-02,0.0000000000e+00
4.7545000000e+00,2.2480010614e-02,0.0000000000e+00
4.7550000000e+00,2.2435960066e-02,0.0000000000e+00
4.7555000000e+00,2.2391863900e-02,0.0000000000e+00
4.7560000000e+00,2.2347722219e-02,0.0000000000e+00
4.7565000000e+00,2.2303535127e-02,0.0000000000e+00
4.7570000000e+00,2.2259302728e-02,0.0000000000e+00
4.7575000000e+00,2.2215025127e-02,0.0000000000e+00
4.7580000000e+00,2.2170702428e-02,0.0000000000e+00
4.7585000000e+00,2.2126334735e-02,0.0000000000e+00
4.7590000000e+00,2.2081922153e-02,0.0000000000e+00
4.7595000000e+00,2.2037464786e-02,0.0000000000e+00
4.7600000000e+00,2.1992962740e-02,0.0000000000e+00
4.7605000000e+00,2.1948416119e-02,0.0000000000e+00
4.7610000000e+00,2.1903825027e-02,0.0000000000e+00
4.7615000000e+00,2.1859189571e-02,0.0000000000e+00
4.7620000000e+00,2.1814509854e-02,0.0000000000e+00
4.7625000000e+00,2.1769785983e-02,0.0000000000e+00
4.7630000000e+00,2.1725018062e-02,0.0000000000e+00
4.7635000000e+00,2.1680206196e-02,0.0000000000e+00
4.7640000000e+00,2.1635350492e-02,0.0000000000e+00
4.7645000000e+00,2.1590451054e-02,0.0000000000e+00
4.7650000000e+00,2.1545507988e-02,0.0000000000e+00
4.7655000000e+00,2.1500521400e-02,0.0000000000e+00
4.7660000000e+00,2.1455491396e-02,0.0000000000e+00
4.7665000000e+00,2.1410418081e-02,0.0000000000e+00
4.7670000000e+00,2.1365301561e-02,0.0000000000e+00
4.7675000000e+00,2.1320141942e-02,0.0000000000e+00
4.7680000000e+00,2.1274939331e-02,0.0000000000e+00
4.7685000000e+00,2.1229693834e-02,0.0000000000e+00
4.7690000000e+00,2.1184405556e-02,0.0000000000e+00
4.7695000000e+00,2.1139074604e-02,0.0000000000e+00
4.7700000000e+00,2.1093701085e-02,0.0000000000e+00
4.7705000000e+00,2.1048285105e-02,0.0000000000e+00
4.7710000000e+00,2.1002826771e-02,0.0000000000e+00
4.7715000000e+00,2.0957326189e-02,0.0000000000e+00
4.7720000000e+00,2.0911783466e-02,0.0000000000e+00
4.7725000000e+00,2.0866198709e-02,0.0000000000e+00
4.7730000000e+00,2.0820572025e-02,0.0000000000e+00
4.7735000000e+00,2.0774903521e-02,0.0000000000e+00
4.7740000000e+00,2.0729193303e-02,0.0000000000e+00
4.7745000000e+00,2.0683441480e-02,0.0000000000e+00
4.7750000000e+00,2.0637648158e-02,0.0000000000e+00
4.7755000000e+00,2.0591813445e-02,0.0000000000e+00
4.7760000000e+00,2.0545937448e-02,0.0000000000e+00
4.7765000000e+00,2.0500020274e-02,0.0000000000e+00
4.7770000000e+00,2.0454062031e-02,0.0000000000e+00
4.7775000000e+00,2.0408062828e-02,0.0000000000e+00
4.7780000000e+00,2.0362022770e-02,0.0000000000e+00
4.7785000000e+00,2.0315941967e-02,0.0000000000e+00
4.7790000000e+00,2.0269820526e-02,0.0000000000e+00
4.7795000000e+00,2.0223658555e-02,0.0000000000e+00
4.7800000000e+00,2.0177456162e-02,0.0000000000e+00
4.7805000000e+00,2.0131213456e-02,0.0000000000e+00
4.7810000000e+00,2.0084930544e-02,0.0000000000e+00
4.7815000000e+00,2.0038607534e-02,0.0000000000e+00
4.7820000000e+00,1.9992244536e-02,0.0000000000e+00
4.7825000000e+00,1.9945841657e-02,0.0000000000e+00
4.7830000000e+00,1.9899399007e-02,0.0000000000e+00
4.7835000000e+00,1.9852916693e-02,0.0000000000e+00
4.7840000000e+00,1.9806394824e-02,0.0000000000e+00
4.7845000000e+00,1.9759833509e-02,0.0000000000e+00
4.7850000000e+00,1.9713232856e-02,0.0000000000e+00
4.7855000000e+00,1.9666592976e-02,0.0000000000e+00
4.7860000000e+00,1.9619913976e-02,0.0000000000e+00
4.7865000000e+00,1.9573195965e-02,0.0000000000e+00
4.7870000000e+00,1.9526439054e-02,0.0000000000e+00
4.7875000000e+00,1.9479643350e-02,0.0000000000e+00
4.7880000000e+00,1.9432808964e-02,0.0000000000e+00
4.7885000000e+00,1.9385936004e-02,0.0000000000e+00
4.7890000000e+00,1.9339024580e-02,0.0000000000e+00
4.7895000000e+00,1.9292074801e-02,0.0000000000e+00
4.7900000000e+00,1.9245086777e-02,0.0000000000e+00
4.7905000000e+00,1.9198060618e-02,0.0000000000e+00
4.7910000000e+00,1.9150996434e-02,0.0000000000e+00
4.7915000000e+00,1.9103894333e-02,0.0000000000e+00
4.7920000000e+00,1.9056754426e-02,0.0000000000e+00
4.7925000000e+00,1.9009576823e-02,0.0000000000e+00
4.7930000000e+00,1.8962361634e-02,0.0000000000e+00
4.7935000000e+00,1.8915108968e-02,0.0000000000e+00
4.7940000000e+00,1.8867818937e-02,0.0000000000e+00
4.7945000000e+00,1.8820491650e-02,0.0000000000e+00
4.7950000000e+00,1.8773127217e-02,0.0000000000e+00
4.7955000000e+00,1.8725725749e-02,0.0000000000e+00
4.7960000000e+00,1.8678287356e-02,0.0000000000e+00
4.7965000000e+00,1.8630812149e-02,0.0000000000e+00
4.7970000000e+00,1.8583300238e-02,0.0000000000e+00
4.7975000000e+00,1.8535751734e-02,0.0000000000e+00
4.7980000000e+00,1.8488166748e-02,0.0000000000e+00
4.7985000000e+00,1.8440545390e-02,0.0000000000e+00
4.7990000000e+00,1.8392887771e-02,0.0000000000e+00
