lambda_over_k0,re_d_tm,im_d_tm
4.1970000000e+00,4.9988898799e+03,0.0000000000e+00
4.1975000000e+00,4.9995628305e+03,0.0000000000e+00
4.1980000000e+00,5.0002357661e+03,0.0000000000e+00
4.1985000000e+00,5.0009086867e+03,0.0000000000e+00
4.1990000000e+00,5.0015815922e+03,0.0000000000e+00
4.1995000000e+00,5.0022544827e+03,0.0000000000e+00
4.2000000000e+00,5.0029273581e+03,0.0000000000e+00
4.2005000000e+00,5.0036002186e+03,0.0000000000e+00
4.2010000000e+00,5.0042730640e+03,0.0000000000e+00
4.2015000000e+00,5.0049458944e+03,0.0000000000e+00
4.2020000000e+00,5.0056187099e+03,0.0000000000e+00
4.2025000000e+00,5.0062915103e+03,0.0000000000e+00
4.2030000000e+00,5.0069642958e+03,0.0000000000e+00
4.2035000000e+00,5.0076370663e+03,0.0000000000e+00
4.2040000000e+00,5.0083098218e+03,0.0000000000e+00
4.2045000000e+00,5.0089825623e+03,0.0000000000e+00
4.2050000000e+00,5.0096552879e+03,0.0000000000e+00
4.2055000000e+00,5.0103279986e+03,0.0000000000e+00
4.2060000000e+00,5.0110006943e+03,0.0000000000e+00
4.2065000000e+00,5.0116733751e+03,0.0000000000e+00
4.2070000000e+00,5.0123460409e+03,0.0000000000e+00
4.2075000000e+00,5.0130186919e+03,0.0000000000e+00
4.2080000000e+00,5.0136913279e+03,0.0000000000e+00
4.2085000000e+00,5.0143639490e+03,0.0000000000e+00
4.2090000000e+00,5.0150365552e+03,0.0000000000e+00
4.2095000000e+00,5.0157091466e+03,0.0000000000e+00
4.2100000000e+00,5.0163817230e+03,0.0000000000e+00
4.2105000000e+00,5.0170542846e+03,0.0000000000e+00
4.2110000000e+00,5.0177268313e+03,0.0000000000e+00
4.2115000000e+00,5.0183993631e+03,0.0000000000e+00
4.2120000000e+00,5.0190718801e+03,0.0000000000e+00
4.2125000000e+00,5.0197443823e+03,0.0000000000e+00
4.2130000000e+00,5.0204168696e+03,0.0000000000e+00
4.2135000000e+00,5.0210893420e+03,0.0000000000e+00
4.2140000000e+00,5.0217617997e+03,0.0000000000e+00
4.2145000000e+00,5.0224342425e+03,0.0000000000e+00
4.2150000000e+00,5.0231066705e+03,0.0000000000e+00
4.2155000000e+00,5.0237790837e+03,0.0000000000e+00
4.2160000000e+00,5.0244514821e+03,0.0000000000e+00
4.2165000000e+00,5.0251238658e+03,0.0000000000e+00
4.2170000000e+00,5.0257962346e+03,0.0000000000e+00
4.2175000000e+00,5.0264685886e+03,0.0000000000e+00
4.2180000000e+00,5.0271409279e+03,0.0000000000e+00
4.2185000000e+00,5.0278132525e+03,0.0000000000e+00
4.2190000000e+00,5.0284855622e+03,0.0000000000e+00
4.2195000000e+00,5.0291578572e+03,0.0000000000e+00
4.2200000000e+00,5.0298301375e+03,0.0000000000e+00
4.2205000000e+00,5.0305024031e+03,0.0000000000e+00
4.2210000000e+00,5.0311746539e+03,0.0000000000e+00
4.2215000000e+00,5.0318468900e+03,0.0000000000e+00
4.2220000000e+00,5.0325191114e+03,0.0000000000e+00
4.2225000000e+00,5.0331913180e+03,0.0000000000e+00
4.2230000000e+00,5.0338635100e+03,0.0000000000e+00
4.2235000000e+00,5.0345356873e+03,0.0000000000e+00
4.2240000000e+00,5.0352078499e+03,0.0000000000e+00
4.2245000000e+00,5.0358799978e+03,0.0000000000e+00
4.2250000000e+00,5.0365521310e+03,0.0000000000e+00
4.2255000000e+00,5.0372242496e+03,0.0000000000e+00
4.2260000000e+00,5.0378963535e+03,0.0000000000e+00
4.2265000000e+00,5.0385684428e+03,0.0000000000e+00
4.2270000000e+00,5.0392405174e+03,0.0000000000e+00
4.2275000000e+00,5.0399125774e+03,0.0000000000e+00
4.2280000000e+00,5.0405846228e+03,0.0000000000e+00
4.2285000000e+00,5.0412566535e+03,0.0000000000e+00
4.2290000000e+00,5.0419286697e+03,0.0000000000e+00
4.2295000000e+00,5.0426006712e+03,0.0000000000e+00
4.2300000000e+00,5.0432726581e+03,0.0000000000e+00
4.2305000000e+00,5.0439446304e+03,0.0000000000e+00
4.2310000000e+00,5.0446165881e+03,0.0000000000e+00
4.2315000000e+00,5.0452885313e+03,0.0000000000e+00
4.2320000000e+00,5.0459604598e+03,0.0000000000e+00
4.2325000000e+00,5.0466323738e+03,0.0000000000e+00
4.2330000000e+00,5.0473042733e+03,0.0000000000e+00
4.2335000000e+00,5.0479761582e+03,0.0000000000e+00
4.2340000000e+00,5.0486480285e+03,0.0000000000e+00
4.2345000000e+00,5.0493198843e+03,0.0000000000e+00
4.2350000000e+00,5.0499917256e+03,0.0000000000e+00
4.2355000000e+00,5.0506635523e+03,0.0000000000e+00
4.2360000000e+00,5.0513353646e+03,0.0000000000e+00
4.2365000000e+00,5.0520071623e+03,0.0000000000e+00
4.2370000000e+00,5.0526789455e+03,0.0000000000e+00
4.2375000000e+00,5.0533507142e+03,0.0000000000e+00
4.2380000000e+00,5.0540224684e+03,0.0000000000e+00
4.2385000000e+00,5.0546942081e+03,0.0000000000e+00
4.2390000000e+00,5.0553659334e+03,0.0000000000e+00
4.2395000000e+00,5.0560376442e+03,0.0000000000e+00
4.2400000000e+00,5.0567093405e+03,0.0000000000e+00
4.2405000000e+00,5.0573810223e+03,0.0000000000e+00
4.2410000000e+00,5.0580526897e+03,0.0000000000e+00
4.2415000000e+00,5.0587243427e+03,0.0000000000e+00
4.2420000000e+00,5.0593959812e+03,0.0000000000e+00
4.2425000000e+00,5.0600676053e+03,0.0000000000e+00
4.2430000000e+00,5.0607392150e+03,0.0000000000e+00
4.2435000000e+00,5.0614108103e+03,0.0000000000e+00
4.2440000000e+00,5.0620823911e+03,0.0000000000e+00
4.2445000000e+00,5.0627539576e+03,0.0000000000e+00
4.2450000000e+00,5.0634255096e+03,0.0000000000e+00
4.2455000000e+00,5.0640970473e+03,0.0000000000e+00
4.2460000000e+00,5.0647685705e+03,0.0000000000e+00
4.2465000000e+00,5.0654400794e+03,0.0000000000e+00
4.2470000000e+00,5.0661115740e+03,0.0000000000e+00
4.2475000000e+00,5.0667830542e+03,0.0000000000e+00
4.2480000000e+00,5.0674545200e+03,0.0000000000e+00
4.2485000000e+00,5.0681259714e+03,0.0000000000e+00
4.2490000000e+00,5.0687974086e+03,0.0000000000e+00
4.2495000000e+00,5.0694688314e+03,0.0000000000e+00
4.2500000000e+00,5.0701402398e+03,0.0000000000e+00
4.2505000000e+00,5.0708116340e+03,0.0000000000e+00
4.2510000000e+00,5.0714830138e+03,0.0000000000e+00
4.2515000000e+00,5.0721543793e+03,0.0000000000e+00
4.2520000000e+00,5.0728257305e+03,0.0000000000e+00
4.2525000000e+00,5.0734970675e+03,0.0000000000e+00
4.2530000000e+00,5.0741683901e+03,0.0000000000e+00
4.2535000000e+00,5.0748396985e+03,0.0000000000e+00
4.2540000000e+00,5.0755109926e+03,0.0000000000e+00
4.2545000000e+00,5.0761822724e+03,0.0000000000e+00
4.2550000000e+00,5.0768535379e+03,0.0000000000e+00
4.2555000000e+00,5.0775247892e+03,0.0000000000e+00
4.2560000000e+00,5.0781960263e+03,0.0000000000e+00
4.2565000000e+00,5.0788672491e+03,0.0000000000e+00
4.2570000000e+00,5.0795384577e+03,0.0000000000e+00
4.2575000000e+00,5.0802096521e+03,0.0000000000e+00
4.2580000000e+00,5.0808808322e+03,0.0000000000e+00
4.2585000000e+00,5.0815519981e+03,0.0000000000e+00
4.2590000000e+00,5.0822231498e+03,0.0000000000e+00
4.2595000000e+00,5.0828942874e+03,0.0000000000e+00
4.2600000000e+00,5.0835654107e+03,0.0000000000e+00
4.2605000000e+00,5.0842365198e+03,0.0000000000e+00
4.2610000000e+00,5.0849076148e+03,0.0000000000e+00
4.2615000000e+00,5.0855786956e+03,0.0000000000e+00
4.2620000000e+00,5.0862497622e+03,0.0000000000e+00
4.2625000000e+00,5.0869208146e+03,0.0000000000e+00
4.2630000000e+00,5.0875918529e+03,0.0000000000e+00
4.2635000000e+00,5.0882628771e+03,0.0000000000e+00
4.2640000000e+00,5.0889338871e+03,0.0000000000e+00
4.2645000000e+00,5.0896048830e+03,0.0000000000e+00
4.2650000000e+00,5.0902758648e+03,0.0000000000e+00
4.2655000000e+00,5.0909468324e+03,0.0000000000e+00
4.2660000000e+00,5.0916177860e+03,0.0000000000e+00
4.2665000000e+00,5.0922887254e+03,0.0000000000e+00
4.2670000000e+00,5.0929596507e+03,0.0000000000e+00
4.2675000000e+00,5.0936305619e+03,0.0000000000e+00
4.2680000000e+00,5.0943014591e+03,0.0000000000e+00
4.2685000000e+00,5.0949723422e+03,0.0000000000e+00
4.2690000000e+00,5.0956432111e+03,0.0000000000e+00
4.2695000000e+00,5.0963140661e+03,0.0000000000e+00
4.2700000000e+00,5.0969849069e+03,0.0000000000e+00
4.2705000000e+00,5.0976557338e+03,0.0000000000e+00
4.2710000000e+00,5.0983265465e+03,0.0000000000e+00
4.2715000000e+00,5.0989973453e+03,0.0000000000e+00
4.2720000000e+00,5.0996681299e+03,0.0000000000e+00
4.2725000000e+00,5.1003389006e+03,0.0000000000e+00
4.2730000000e+00,5.1010096573e+03,0.0000000000e+00
4.2735000000e+00,5.1016803999e+03,0.0000000000e+00
4.2740000000e+00,5.1023511285e+03,0.0000000000e+00
4.2745000000e+00,5.1030218432e+03,0.0000000000e+00
4.2750000000e+00,5.1036925438e+03,0.0000000000e+00
4.2755000000e+00,5.1043632304e+03,0.0000000000e+00
4.2760000000e+00,5.1050339031e+03,0.0000000000e+00
4.2765000000e+00,5.1057045618e+03,0.0000000000e+00
4.2770000000e+00,5.1063752065e+03,0.0000000000e+00
4.2775000000e+00,5.1070458373e+03,0.0000000000e+00
4.2780000000e+00,5.1077164541e+03,0.0000000000e+00
4.2785000000e+00,5.1083870570e+03,0.0000000000e+00
4.2790000000e+00,5.1090576459e+03,0.0000000000e+00
4.2795000000e+00,5.1097282209e+03,0.0000000000e+00
4.2800000000e+00,5.1103987819e+03,0.0000000000e+00
4.2805000000e+00,5.1110693291e+03,0.0000000000e+00
4.2810000000e+00,5.1117398623e+03,0.0000000000e+00
4.2815000000e+00,5.1124103816e+03,0.0000000000e+00
4.2820000000e+00,5.1130808870e+03,0.0000000000e+00
4.2825000000e+00,5.1137513786e+03,0.0000000000e+00
4.2830000000e+00,5.1144218562e+03,0.0000000000e+00
4.2835000000e+00,5.1150923199e+03,0.0000000000e+00
4.2840000000e+00,5.1157627698e+03,0.0000000000e+00
4.2845000000e+00,5.1164332058e+03,0.0000000000e+00
4.2850000000e+00,5.1171036280e+03,0.0000000000e+00
4.2855000000e+00,5.1177740363e+03,0.0000000000e+00
4.2860000000e+00,5.1184444307e+03,0.0000000000e+00
4.2865000000e+00,5.1191148113e+03,0.0000000000e+00
4.2870000000e+00,5.1197851780e+03,0.0000000000e+00
4.2875000000e+00,5.1204555310e+03,0.0000000000e+00
4.2880000000e+00,5.1211258701e+03,0.0000000000e+00
4.2885000000e+00,5.1217961954e+03,0.0000000000e+00
4.2890000000e+00,5.1224665068e+03,0.0000000000e+00
4.2895000000e+00,5.1231368045e+03,0.0000000000e+00
4.2900000000e+00,5.1238070884e+03,0.0000000000e+00
4.2905000000e+00,5.1244773585e+03,0.0000000000e+00
4.2910000000e+00,5.1251476148e+03,0.0000000000e+00
4.2915000000e+00,5.1258178573e+03,0.0000000000e+00
4.2920000000e+00,5.1264880861e+03,0.0000000000e+00
4.2925000000e+00,5.1271583010e+03,0.0000000000e+00
4.2930000000e+00,5.1278285023e+03,0.0000000000e+00
4.2935000000e+00,5.1284986898e+03,0.0000000000e+00
4.2940000000e+00,5.1291688635e+03,0.0000000000e+00
4.2945000000e+00,5.1298390235e+03,0.0000000000e+00
4.2950000000e+00,5.1305091697e+03,0.0000000000e+00
4.2955000000e+00,5.1311793023e+03,0.0000000000e+00
4.2960000000e+00,5.1318494211e+03,0.0000000000e+00
4.2965000000e+00,5.1325195262e+03,0.0000000000e+00
4.2970000000e+00,5.1331896176e+03,0.0000000000e+00
4.2975000000e+00,5.1338596953e+03,0.0000000000e+00
4.2980000000e+00,5.1345297593e+03,0.0000000000e+00
4.2985000000e+00,5.1351998096e+03,0.0000000000e+00
4.2990000000e+00,5.1358698462e+03,0.0000000000e+00
4.2995000000e+00,5.1365398692e+03,0.0000000000e+00
4.3000000000e+00,5.1372098784e+03,0.0000000000e+00
4.3005000000e+00,5.1378798741e+03,0.0000000000e+00
4.3010000000e+00,5.1385498560e+03,0.0000000000e+00
4.3015000000e+00,5.1392198244e+03,0.0000000000e+00
4.3020000000e+00,5.1398897790e+03,0.0000000000e+00
4.3025000000e+00,5.1405597201e+03,0.0000000000e+00
4.3030000000e+00,5.1412296475e+03,0.0000000000e+00
4.3035000000e+00,5.1418995613e+03,0.0000000000e+00
4.3040000000e+00,5.1425694614e+03,0.0000000000e+00
4.3045000000e+00,5.1432393480e+03,0.0000000000e+00
4.3050000000e+00,5.1439092210e+03,0.0000000000e+00
4.3055000000e+00,5.1445790803e+03,0.0000000000e+00
4.3060000000e+00,5.1452489261e+03,0.0000000000e+00
4.3065000000e+00,5.1459187583e+03,0.0000000000e+00
4.3070000000e+00,5.1465885769e+03,0.0000000000e+00
4.3075000000e+00,5.1472583819e+03,0.0000000000e+00
4.3080000000e+00,5.1479281733e+03,0.0000000000e+00
4.3085000000e+00,5.1485979512e+03,0.0000000000e+00
4.3090000000e+00,5.1492677156e+03,0.0000000000e+00
4.3095000000e+00,5.1499374664e+03,0.0000000000e+00
4.3100000000e+00,5.1506072037e+03,0.0000000000e+00
4.3105000000e+00,5.1512769274e+03,0.0000000000e+00
4.3110000000e+00,5.1519466376e+03,0.0000000000e+00
4.3115000000e+00,5.1526163342e+03,0.0000000000e+00
4.3120000000e+00,5.1532860174e+03,0.0000000000e+00
4.3125000000e+00,5.1539556871e+03,0.0000000000e+00
4.3130000000e+00,5.1546253432e+03,0.0000000000e+00
4.3135000000e+00,5.1552949859e+03,0.0000000000e+00
4.3140000000e+00,5.1559646150e+03,0.0000000000e+00
4.3145000000e+00,5.1566342307e+03,0.0000000000e+00
4.3150000000e+00,5.1573038329e+03,0.0000000000e+00
4.3155000000e+00,5.1579734216e+03,0.0000000000e+00
4.3160000000e+00,5.1586429969e+03,0.0000000000e+00
4.3165000000e+00,5.1593125587e+03,0.0000000000e+00
4.3170000000e+00,5.1599821070e+03,0.0000000000e+00
4.3175000000e+00,5.1606516419e+03,0.0000000000e+00
4.3180000000e+00,5.1613211634e+03,0.0000000000e+00
4.3185000000e+00,5.1619906714e+03,0.0000000000e+00
4.3190000000e+00,5.1626601660e+03,0.0000000000e+00
4.3195000000e+00,5.1633296472e+03,0.0000000000e+00
4.3200000000e+00,5.1639991150e+03,0.0000000000e+00
4.3205000000e+00,5.1646685694e+03,0.0000000000e+00
4.3210000000e+00,5.1653380103e+03,0.0000000000e+00
4.3215000000e+00,5.1660074379e+03,0.0000000000e+00
4.3220000000e+00,5.1666768520e+03,0.0000000000e+00
4.3225000000e+00,5.1673462528e+03,0.0000000000e+00
4.3230000000e+00,5.1680156402e+03,0.0000000000e+00
4.3235000000e+00,5.1686850143e+03,0.0000000000e+00
4.3240000000e+00,5.1693543750e+03,0.0000000000e+00
4.3245000000e+00,5.1700237223e+03,0.0000000000e+00
4.3250000000e+00,5.1706930562e+03,0.0000000000e+00
4.3255000000e+00,5.1713623769e+03,0.0000000000e+00
4.3260000000e+00,5.1720316841e+03,0.0000000000e+00
4.3265000000e+00,5.1727009781e+03,0.0000000000e+00
4.3270000000e+00,5.1733702587e+03,0.0000000000e+00
4.3275000000e+00,5.1740395260e+03,0.0000000000e+00
4.3280000000e+00,5.1747087800e+03,0.0000000000e+00
4.3285000000e+00,5.1753780207e+03,0.0000000000e+00
4.3290000000e+00,5.1760472480e+03,0.0000000000e+00
4.3295000000e+00,5.1767164621e+03,0.0000000000e+00
4.3300000000e+00,5.1773856629e+03,0.0000000000e+00
4.3305000000e+00,5.1780548504e+03,0.0000000000e+00
4.3310000000e+00,5.1787240246e+03,0.0000000000e+00
4.3315000000e+00,5.1793931856e+03,0.0000000000e+00
4.3320000000e+00,5.1800623333e+03,0.0000000000e+00
4.3325000000e+00,5.1807314677e+03,0.0000000000e+00
4.3330000000e+00,5.1814005889e+03,0.0000000000e+00
4.3335000000e+00,5.1820696968e+03,0.0000000000e+00
4.3340000000e+00,5.1827387915e+03,0.0000000000e+00
4.3345000000e+00,5.1834078729e+03,0.0000000000e+00
4.3350000000e+00,5.1840769412e+03,0.0000000000e+00
4.3355000000e+00,5.1847459962e+03,0.0000000000e+00
4.3360000000e+00,5.1854150379e+03,0.0000000000e+00
4.3365000000e+00,5.1860840665e+03,0.0000000000e+00
4.3370000000e+00,5.1867530819e+03,0.0000000000e+00
4.3375000000e+00,5.1874220841e+03,0.0000000000e+00
4.3380000000e+00,5.1880910731e+03,0.0000000000e+00
4.3385000000e+00,5.1887600489e+03,0.0000000000e+00
4.3390000000e+00,5.1894290115e+03,0.0000000000e+00
4.3395000000e+00,5.1900979609e+03,0.0000000000e+00
4.3400000000e+00,5.1907668972e+03,0.0000000000e+00
4.3405000000e+00,5.1914358203e+03,0.0000000000e+00
4.3410000000e+00,5.1921047303e+03,0.0000000000e+00
4.3415000000e+00,5.1927736271e+03,0.0000000000e+00
4.3420000000e+00,5.1934425108e+03,0.0000000000e+00
4.3425000000e+00,5.1941113813e+03,0.0000000000e+00
4.3430000000e+00,5.1947802387e+03,0.0000000000e+00
4.3435000000e+00,5.1954490830e+03,0.0000000000e+00
4.3440000000e+00,5.1961179142e+03,0.0000000000e+00
4.3445000000e+00,5.1967867323e+03,0.0000000000e+00
4.3450000000e+00,5.1974555372e+03,0.0000000000e+00
4.3455000000e+00,5.1981243291e+03,0.0000000000e+00
4.3460000000e+00,5.1987931078e+03,0.0000000000e+00
4.3465000000e+00,5.1994618735e+03,0.0000000000e+00
4.3470000000e+00,5.2001306261e+03,0.0000000000e+00
4.3475000000e+00,5.2007993656e+03,0.0000000000e+00
4.3480000000e+00,5.2014680920e+03,0.0000000000e+00
4.3485000000e+00,5.2021368054e+03,0.0000000000e+00
4.3490000000e+00,5.2028055058e+03,0.0000000000e+00
4.3495000000e+00,5.2034741930e+03,0.0000000000e+00
4.3500000000e+00,5.2041428673e+03,0.0000000000e+00
4.3505000000e+00,5.2048115285e+03,0.0000000000e+00
4.3510000000e+00,5.2054801766e+03,0.0000000000e+00
4.3515000000e+00,5.2061488117e+03,0.0000000000e+00
4.3520000000e+00,5.2068174339e+03,0.0000000000e+00
4.3525000000e+00,5.2074860430e+03,0.0000000000e+00
4.3530000000e+00,5.2081546390e+03,0.0000000000e+00
4.3535000000e+00,5.2088232221e+03,0.0000000000e+00
4.3540000000e+00,5.2094917922e+03,0.0000000000e+00
4.3545000000e+00,5.2101603493e+03,0.0000000000e+00
4.3550000000e+00,5.2108288934e+03,0.0000000000e+00
4.3555000000e+00,5.2114974246e+03,0.0000000000e+00
4.3560000000e+00,5.2121659428e+03,0.0000000000e+00
4.3565000000e+00,5.2128344480e+03,0.0000000000e+00
4.3570000000e+00,5.2135029402e+03,0.0000000000e+00
4.3575000000e+00,5.2141714195e+03,0.0000000000e+00
4.3580000000e+00,5.2148398858e+03,0.0000000000e+00
4.3585000000e+00,5.2155083392e+03,0.0000000000e+00
4.3590000000e+00,5.2161767797e+03,0.0000000000e+00
4.3595000000e+00,5.2168452072e+03,0.0000000000e+00
4.3600000000e+00,5.2175136218e+03,0.0000000000e+00
4.3605000000e+00,5.2181820235e+03,0.0000000000e+00
4.3610000000e+00,5.2188504123e+03,0.0000000000e+00
4.3615000000e+00,5.2195187881e+03,0.0000000000e+00
4.3620000000e+00,5.2201871511e+03,0.0000000000e+00
4.3625000000e+00,5.2208555012e+03,0.0000000000e+00
4.3630000000e+00,5.2215238384e+03,0.0000000000e+00
4.3635000000e+00,5.2221921627e+03,0.0000000000e+00
4.3640000000e+00,5.2228604741e+03,0.0000000000e+00
4.3645000000e+00,5.2235287727e+03,0.0000000000e+00
4.3650000000e+00,5.2241970584e+03,0.0000000000e+00
4.3655000000e+00,5.2248653312e+03,0.0000000000e+00
4.3660000000e+00,5.2255335912e+03,0.0000000000e+00
4.3665000000e+00,5.2262018383e+03,0.0000000000e+00
4.3670000000e+00,5.2268700726e+03,0.0000000000e+00
4.3675000000e+00,5.2275382941e+03,0.0000000000e+00
4.3680000000e+00,5.2282065027e+03,0.0000000000e+00
4.3685000000e+00,5.2288746985e+03,0.0000000000e+00
4.3690000000e+00,5.2295428815e+03,0.0000000000e+00
4.3695000000e+00,5.2302110517e+03,0.0000000000e+00
4.3700000000e+00,5.2308792091e+03,0.0000000000e+00
4.3705000000e+00,5.2315473537e+03,0.0000000000e+00
4.3710000000e+00,5.2322154855e+03,0.0000000000e+00
4.3715000000e+00,5.2328836045e+03,0.0000000000e+00
4.3720000000e+00,5.2335517107e+03,0.0000000000e+00
4.3725000000e+00,5.2342198041e+03,0.0000000000e+00
4.3730000000e+00,5.2348878848e+03,0.0000000000e+00
4.3735000000e+00,5.2355559527e+03,0.0000000000e+00
4.3740000000e+00,5.2362240079e+03,0.0000000000e+00
4.3745000000e+00,5.2368920503e+03,0.0000000000e+00
4.3750000000e+00,5.2375600799e+03,0.0000000000e+00
4.3755000000e+00,5.2382280968e+03,0.0000000000e+00
4.3760000000e+00,5.2388961010e+03,0.0000000000e+00
4.3765000000e+00,5.2395640925e+03,0.0000000000e+00
4.3770000000e+00,5.2402320712e+03,0.0000000000e+00
4.3775000000e+00,5.2409000372e+03,0.0000000000e+00
4.3780000000e+00,5.2415679906e+03,0.0000000000e+00
4.3785000000e+00,5.2422359312e+03,0.0000000000e+00
4.3790000000e+00,5.2429038591e+03,0.0000000000e+00
4.3795000000e+00,5.2435717743e+03,0.0000000000e+00
4.3800000000e+00,5.2442396768e+03,0.0000000000e+00
4.3805000000e+00,5.2449075666e+03,0.0000000000e+00
4.3810000000e+00,5.2455754438e+03,0.0000000000e+00
4.3815000000e+00,5.2462433083e+03,0.0000000000e+00
4.3820000000e+00,5.2469111602e+03,0.0000000000e+00
4.3825000000e+00,5.2475789993e+03,0.0000000000e+00
4.3830000000e+00,5.2482468259e+03,0.0000000000e+00
4.3835000000e+00,5.2489146397e+03,0.0000000000e+00
4.3840000000e+00,5.2495824410e+03,0.0000000000e+00
4.3845000000e+00,5.2502502296e+03,0.0000000000e+00
4.3850000000e+00,5.2509180056e+03,0.0000000000e+00
4.3855000000e+00,5.2515857689e+03,0.0000000000e+00
4.3860000000e+00,5.2522535197e+03,0.0000000000e+00
4.3865000000e+00,5.2529212578e+03,0.0000000000e+00
4.3870000000e+00,5.2535889833e+03,0.0000000000e+00
4.3875000000e+00,5.2542566963e+03,0.0000000000e+00
4.3880000000e+00,5.2549243966e+03,0.0000000000e+00
4.3885000000e+00,5.2555920843e+03,0.0000000000e+00
4.3890000000e+00,5.2562597595e+03,0.0000000000e+00
4.3895000000e+00,5.2569274221e+03,0.0000000000e+00
4.3900000000e+00,5.2575950721e+03,0.0000000000e+00
4.3905000000e+00,5.2582627096e+03,0.0000000000e+00
4.3910000000e+00,5.2589303345e+03,0.0000000000e+00
4.3915000000e+00,5.2595979468e+03,0.0000000000e+00
4.3920000000e+00,5.2602655466e+03,0.0000000000e+00
4.3925000000e+00,5.2609331339e+03,0.0000000000e+00
4.3930000000e+00,5.2616007086e+03,0.0000000000e+00
4.3935000000e+00,5.2622682708e+03,0.0000000000e+00
4.3940000000e+00,5.2629358204e+03,0.0000000000e+00
4.3945000000e+00,5.2636033576e+03,0.0000000000e+00
4.3950000000e+00,5.2642708822e+03,0.0000000000e+00
4.3955000000e+00,5.2649383943e+03,0.0000000000e+00
4.3960000000e+00,5.2656058940e+03,0.0000000000e+00
4.3965000000e+00,5.2662733811e+03,0.0000000000e+00
4.3970000000e+00,5.2669408558e+03,0.0000000000e+00
4.3975000000e+00,5.2676083179e+03,0.0000000000e+00
4.3980000000e+00,5.2682757676e+03,0.0000000000e+00
4.3985000000e+00,5.2689432048e+03,0.0000000000e+00
4.3990000000e+00,5.2696106296e+03,0.0000000000e+00
4.3995000000e+00,5.2702780418e+03,0.0000000000e+00
4.4000000000e+00,5.2709454417e+03,0.0000000000e+00
4.4005000000e+00,5.2716128291e+03,0.0000000000e+00
4.4010000000e+00,5.2722802040e+03,0.0000000000e+00
4.4015000000e+00,5.2729475665e+03,0.0000000000e+00
4.4020000000e+00,5.2736149166e+03,0.0000000000e+00
4.4025000000e+00,5.2742822542e+03,0.0000000000e+00
4.4030000000e+00,5.2749495794e+03,0.0000000000e+00
4.4035000000e+00,5.2756168922e+03,0.0000000000e+00
4.4040000000e+00,5.2762841926e+03,0.0000000000e+00
4.4045000000e+00,5.2769514806e+03,0.0000000000e+00
4.4050000000e+00,5.2776187562e+03,0.0000000000e+00
4.4055000000e+00,5.2782860195e+03,0.0000000000e+00
