lambda_over_k0,abs_d_te
4.2070000000e+00,1.6204706340e+03
4.2075000000e+00,1.6206922018e+03
4.2080000000e+00,1.6209137690e+03
4.2085000000e+00,1.6211353356e+03
4.2090000000e+00,1.6213569017e+03
4.2095000000e+00,1.6215784671e+03
4.2100000000e+00,1.6218000320e+03
4.2105000000e+00,1.6220215963e+03
4.2110000000e+00,1.6222431600e+03
4.2115000000e+00,1.6224647231e+03
4.2120000000e+00,1.6226862857e+03
4.2125000000e+00,1.6229078476e+03
4.2130000000e+00,1.6231294089e+03
4.2135000000e+00,1.6233509697e+03
4.2140000000e+00,1.6235725298e+03
4.2145000000e+00,1.6237940894e+03
4.2150000000e+00,1.6240156484e+03
4.2155000000e+00,1.6242372068e+03
4.2160000000e+00,1.6244587646e+03
4.2165000000e+00,1.6246803218e+03
4.2170000000e+00,1.6249018783e+03
4.2175000000e+00,1.6251234343e+03
4.2180000000e+00,1.6253449898e+03
4.2185000000e+00,1.6255665446e+03
4.2190000000e+00,1.6257880988e+03
4.2195000000e+00,1.6260096524e+03
4.2200000000e+00,1.6262312054e+03
4.2205000000e+00,1.6264527578e+03
4.2210000000e+00,1.6266743096e+03
4.2215000000e+00,1.6268958609e+03
4.2220000000e+00,1.6271174115e+03
4.2225000000e+00,1.6273389615e+03
4.2230000000e+00,1.6275605109e+03
4.2235000000e+00,1.6277820597e+03
4.2240000000e+00,1.6280036079e+03
4.2245000000e+00,1.6282251555e+03
4.2250000000e+00,1.6284467025e+03
4.2255000000e+00,1.6286682489e+03
4.2260000000e+00,1.6288897947e+03
4.2265000000e+00,1.6291113399e+03
4.2270000000e+00,1.6293328845e+03
4.2275000000e+00,1.6295544284e+03
4.2280000000e+00,1.6297759718e+03
4.2285000000e+00,1.6299975146e+03
4.2290000000e+00,1.6302190567e+03
4.2295000000e+00,1.6304405982e+03
4.2300000000e+00,1.6306621392e+03
4.2305000000e+00,1.6308836795e+03
4.2310000000e+00,1.6311052192e+03
4.2315000000e+00,1.6313267583e+03
4.2320000000e+00,1.6315482968e+03
4.2325000000e+00,1.6317698347e+03
4.2330000000e+00,1.6319913719e+03
4.2335000000e+00,1.6322129086e+03
4.2340000000e+00,1.6324344446e+03
4.2345000000e+00,1.6326559800e+03
4.2350000000e+00,1.6328775148e+03
4.2355000000e+00,1.6330990490e+03
4.2360000000e+00,1.6333205826e+03
4.2365000000e+00,1.6335421156e+03
4.2370000000e+00,1.6337636479e+03
4.2375000000e+00,1.6339851796e+03
4.2380000000e+00,1.6342067107e+03
4.2385000000e+00,1.6344282412e+03
4.2390000000e+00,1.6346497711e+03
4.2395000000e+00,1.6348713003e+03
4.2400000000e+00,1.6350928290e+03
4.2405000000e+00,1.6353143570e+03
4.2410000000e+00,1.6355358844e+03
4.2415000000e+00,1.6357574111e+03
4.2420000000e+00,1.6359789373e+03
4.2425000000e+00,1.6362004628e+03
4.2430000000e+00,1.6364219877e+03
4.2435000000e+00,1.6366435120e+03
4.2440000000e+00,1.6368650356e+03
4.2445000000e+00,1.6370865586e+03
4.2450000000e+00,1.6373080810e+03
4.2455000000e+00,1.6375296028e+03
4.2460000000e+00,1.6377511239e+03
4.2465000000e+00,1.6379726445e+03
4.2470000000e+00,1.6381941643e+03
4.2475000000e+00,1.6384156836e+03
4.2480000000e+00,1.6386372022e+03
4.2485000000e+00,1.6388587202e+03
4.2490000000e+00,1.6390802376e+03
4.2495000000e+00,1.6393017544e+03
4.2500000000e+00,1.6395232705e+03
4.2505000000e+00,1.6397447860e+03
4.2510000000e+00,1.6399663008e+03
4.2515000000e+00,1.6401878150e+03
4.2520000000e+00,1.6404093286e+03
4.2525000000e+00,1.6406308416e+03
4.2530000000e+00,1.6408523539e+03
4.2535000000e+00,1.6410738655e+03
4.2540000000e+00,1.6412953766e+03
4.2545000000e+00,1.6415168870e+03
4.2550000000e+00,1.6417383968e+03
4.2555000000e+00,1.6419599059e+03
4.2560000000e+00,1.6421814144e+03
4.2565000000e+00,1.6424029223e+03
4.2570000000e+00,1.6426244295e+03
4.2575000000e+00,1.6428459361e+03
4.2580000000e+00,1.6430674420e+03
4.2585000000e+00,1.6432889473e+03
4.2590000000e+00,1.6435104520e+03
4.2595000000e+00,1.6437319560e+03
4.2600000000e+00,1.6439534594e+03
4.2605000000e+00,1.6441749622e+03
4.2610000000e+00,1.6443964643e+03
4.2615000000e+00,1.6446179657e+03
4.2620000000e+00,1.6448394665e+03
4.2625000000e+00,1.6450609667e+03
4.2630000000e+00,1.6452824662e+03
4.2635000000e+00,1.6455039651e+03
4.2640000000e+00,1.6457254633e+03
4.2645000000e+00,1.6459469609e+03
4.2650000000e+00,1.6461684579e+03
4.2655000000e+00,1.6463899542e+03
4.2660000000e+00,1.6466114498e+03
4.2665000000e+00,1.6468329448e+03
4.2670000000e+00,1.6470544392e+03
4.2675000000e+00,1.6472759329e+03
4.2680000000e+00,1.6474974259e+03
4.2685000000e+00,1.6477189183e+03
4.2690000000e+00,1.6479404101e+03
4.2695000000e+00,1.6481619012e+03
4.2700000000e+00,1.6483833916e+03
4.2705000000e+00,1.6486048814e+03
4.2710000000e+00,1.6488263706e+03
4.2715000000e+00,1.6490478591e+03
4.2720000000e+00,1.6492693469e+03
4.2725000000e+00,1.6494908341e+03
4.2730000000e+00,1.6497123206e+03
4.2735000000e+00,1.6499338065e+03
4.2740000000e+00,1.6501552917e+03
4.2745000000e+00,1.6503767763e+03
4.2750000000e+00,1.6505982602e+03
4.2755000000e+00,1.6508197434e+03
4.2760000000e+00,1.6510412260e+03
4.2765000000e+00,1.6512627079e+03
4.2770000000e+00,1.6514841892e+03
4.2775000000e+00,1.6517056698e+03
4.2780000000e+00,1.6519271498e+03
4.2785000000e+00,1.6521486291e+03
4.2790000000e+00,1.6523701077e+03
4.2795000000e+00,1.6525915857e+03
4.2800000000e+00,1.6528130630e+03
4.2805000000e+00,1.6530345396e+03
4.2810000000e+00,1.6532560156e+03
4.2815000000e+00,1.6534774909e+03
4.2820000000e+00,1.6536989656e+03
4.2825000000e+00,1.6539204396e+03
4.2830000000e+00,1.6541419129e+03
4.2835000000e+00,1.6543633855e+03
4.2840000000e+00,1.6545848575e+03
4.2845000000e+00,1.6548063289e+03
4.2850000000e+00,1.6550277995e+03
4.2855000000e+00,1.6552492695e+03
4.2860000000e+00,1.6554707388e+03
4.2865000000e+00,1.6556922075e+03
4.2870000000e+00,1.6559136755e+03
4.2875000000e+00,1.6561351428e+03
4.2880000000e+00,1.6563566095e+03
4.2885000000e+00,1.6565780754e+03
4.2890000000e+00,1.6567995407e+03
4.2895000000e+00,1.6570210054e+03
4.2900000000e+00,1.6572424693e+03
4.2905000000e+00,1.6574639326e+03
4.2910000000e+00,1.6576853953e+03
4.2915000000e+00,1.6579068572e+03
4.2920000000e+00,1.6581283185e+03
4.2925000000e+00,1.6583497791e+03
4.2930000000e+00,1.6585712390e+03
4.2935000000e+00,1.6587926982e+03
4.2940000000e+00,1.6590141568e+03
4.2945000000e+00,1.6592356147e+03
4.2950000000e+00,1.6594570719e+03
4.2955000000e+00,1.6596785285e+03
4.2960000000e+00,1.6598999843e+03
4.2965000000e+00,1.6601214395e+03
4.2970000000e+00,1.6603428940e+03
4.2975000000e+00,1.6605643478e+03
4.2980000000e+00,1.6607858010e+03
4.2985000000e+00,1.6610072535e+03
4.2990000000e+00,1.6612287052e+03
4.2995000000e+00,1.6614501563e+03
4.3000000000e+00,1.6616716068e+03
4.3005000000e+00,1.6618930565e+03
4.3010000000e+00,1.6621145056e+03
4.3015000000e+00,1.6623359539e+03
4.3020000000e+00,1.6625574016e+03
4.3025000000e+00,1.6627788486e+03
4.3030000000e+00,1.6630002949e+03
4.3035000000e+00,1.6632217406e+03
4.3040000000e+00,1.6634431855e+03
4.3045000000e+00,1.6636646298e+03
4.3050000000e+00,1.6638860734e+03
4.3055000000e+00,1.6641075163e+03
4.3060000000e+00,1.6643289585e+03
4.3065000000e+00,1.6645504000e+03
4.3070000000e+00,1.6647718408e+03
4.3075000000e+00,1.6649932809e+03
4.3080000000e+00,1.6652147204e+03
4.3085000000e+00,1.6654361591e+03
4.3090000000e+00,1.6656575972e+03
4.3095000000e+00,1.6658790346e+03
4.3100000000e+00,1.6661004713e+03
4.3105000000e+00,1.6663219073e+03
4.3110000000e+00,1.6665433425e+03
4.3115000000e+00,1.6667647772e+03
4.3120000000e+00,1.6669862111e+03
4.3125000000e+00,1.6672076443e+03
4.3130000000e+00,1.6674290768e+03
4.3135000000e+00,1.6676505086e+03
4.3140000000e+00,1.6678719398e+03
4.3145000000e+00,1.6680933702e+03
4.3150000000e+00,1.6683147999e+03
4.3155000000e+00,1.6685362290e+03
4.3160000000e+00,1.6687576573e+03
4.3165000000e+00,1.6689790850e+03
4.3170000000e+00,1.6692005119e+03
4.3175000000e+00,1.6694219382e+03
4.3180000000e+00,1.6696433637e+03
4.3185000000e+00,1.6698647886e+03
4.3190000000e+00,1.6700862127e+03
4.3195000000e+00,1.6703076362e+03
4.3200000000e+00,1.6705290589e+03
4.3205000000e+00,1.6707504810e+03
4.3210000000e+00,1.6709719023e+03
4.3215000000e+00,1.6711933230e+03
4.3220000000e+00,1.6714147429e+03
4.3225000000e+00,1.6716361622e+03
4.3230000000e+00,1.6718575807e+03
4.3235000000e+00,1.6720789985e+03
4.3240000000e+00,1.6723004156e+03
4.3245000000e+00,1.6725218321e+03
4.3250000000e+00,1.6727432478e+03
4.3255000000e+00,1.6729646628e+03
4.3260000000e+00,1.6731860771e+03
4.3265000000e+00,1.6734074907e+03
4.3270000000e+00,1.6736289036e+03
4.3275000000e+00,1.6738503157e+03
4.3280000000e+00,1.6740717272e+03
4.3285000000e+00,1.6742931380e+03
4.3290000000e+00,1.6745145480e+03
4.3295000000e+00,1.6747359573e+03
4.3300000000e+00,1.6749573660e+03
4.3305000000e+00,1.6751787739e+03
4.3310000000e+00,1.6754001811e+03
4.3315000000e+00,1.6756215876e+03
4.3320000000e+00,1.6758429934e+03
4.3325000000e+00,1.6760643984e+03
4.3330000000e+00,1.6762858028e+03
4.3335000000e+00,1.6765072064e+03
4.3340000000e+00,1.6767286093e+03
4.3345000000e+00,1.6769500116e+03
4.3350000000e+00,1.6771714131e+03
4.3355000000e+00,1.6773928138e+03
4.3360000000e+00,1.6776142139e+03
4.3365000000e+00,1.6778356132e+03
4.3370000000e+00,1.6780570119e+03
4.3375000000e+00,1.6782784098e+03
4.3380000000e+00,1.6784998070e+03
4.3385000000e+00,1.6787212034e+03
4.3390000000e+00,1.6789425992e+03
4.3395000000e+00,1.6791639942e+03
4.3400000000e+00,1.6793853886e+03
4.3405000000e+00,1.6796067822e+03
4.3410000000e+00,1.6798281750e+03
4.3415000000e+00,1.6800495672e+03
4.3420000000e+00,1.6802709586e+03
4.3425000000e+00,1.6804923493e+03
4.3430000000e+00,1.6807137393e+03
4.3435000000e+00,1.6809351286e+03
4.3440000000e+00,1.6811565171e+03
4.3445000000e+00,1.6813779049e+03
4.3450000000e+00,1.6815992920e+03
4.3455000000e+00,1.6818206784e+03
4.3460000000e+00,1.6820420640e+03
4.3465000000e+00,1.6822634489e+03
4.3470000000e+00,1.6824848331e+03
4.3475000000e+00,1.6827062166e+03
4.3480000000e+00,1.6829275993e+03
4.3485000000e+00,1.6831489813e+03
4.3490000000e+00,1.6833703626e+03
4.3495000000e+00,1.6835917432e+03
4.3500000000e+00,1.6838131230e+03
4.3505000000e+00,1.6840345021e+03
4.3510000000e+00,1.6842558804e+03
4.3515000000e+00,1.6844772581e+03
4.3520000000e+00,1.6846986350e+03
4.3525000000e+00,1.6849200111e+03
4.3530000000e+00,1.6851413866e+03
4.3535000000e+00,1.6853627613e+03
4.3540000000e+00,1.6855841352e+03
4.3545000000e+00,1.6858055085e+03
4.3550000000e+00,1.6860268810e+03
4.3555000000e+00,1.6862482528e+03
4.3560000000e+00,1.6864696238e+03
4.3565000000e+00,1.6866909941e+03
4.3570000000e+00,1.6869123637e+03
4.3575000000e+00,1.6871337325e+03
4.3580000000e+00,1.6873551006e+03
4.3585000000e+00,1.6875764679e+03
4.3590000000e+00,1.6877978346e+03
4.3595000000e+00,1.6880192004e+03
4.3600000000e+00,1.6882405656e+03
4.3605000000e+00,1.6884619300e+03
4.3610000000e+00,1.6886832937e+03
4.3615000000e+00,1.6889046566e+03
4.3620000000e+00,1.6891260188e+03
4.3625000000e+00,1.6893473802e+03
4.3630000000e+00,1.6895687409e+03
4.3635000000e+00,1.6897901009e+03
4.3640000000e+00,1.6900114601e+03
4.3645000000e+00,1.6902328186e+03
4.3650000000e+00,1.6904541763e+03
4.3655000000e+00,1.6906755333e+03
4.3660000000e+00,1.6908968896e+03
4.3665000000e+00,1.6911182451e+03
4.3670000000e+00,1.6913395998e+03
4.3675000000e+00,1.6915609538e+03
4.3680000000e+00,1.6917823071e+03
4.3685000000e+00,1.6920036596e+03
4.3690000000e+00,1.6922250114e+03
4.3695000000e+00,1.6924463625e+03
4.3700000000e+00,1.6926677127e+03
4.3705000000e+00,1.6928890623e+03
4.3710000000e+00,1.6931104111e+03
4.3715000000e+00,1.6933317591e+03
4.3720000000e+00,1.6935531064e+03
4.3725000000e+00,1.6937744530e+03
4.3730000000e+00,1.6939957987e+03
4.3735000000e+00,1.6942171438e+03
4.3740000000e+00,1.6944384881e+03
4.3745000000e+00,1.6946598316e+03
4.3750000000e+00,1.6948811744e+03
4.3755000000e+00,1.6951025165e+03
4.3760000000e+00,1.6953238577e+03
4.3765000000e+00,1.6955451983e+03
4.3770000000e+00,1.6957665381e+03
4.3775000000e+00,1.6959878771e+03
4.3780000000e+00,1.6962092154e+03
4.3785000000e+00,1.6964305529e+03
4.3790000000e+00,1.6966518896e+03
4.3795000000e+00,1.6968732257e+03
4.3800000000e+00,1.6970945609e+03
4.3805000000e+00,1.6973158954e+03
4.3810000000e+00,1.6975372291e+03
4.3815000000e+00,1.6977585621e+03
4.3820000000e+00,1.6979798943e+03
4.3825000000e+00,1.6982012258e+03
4.3830000000e+00,1.6984225565e+03
4.3835000000e+00,1.6986438865e+03
4.3840000000e+00,1.6988652157e+03
4.3845000000e+00,1.6990865441e+03
4.3850000000e+00,1.6993078718e+03
4.3855000000e+00,1.6995291987e+03
4.3860000000e+00,1.6997505248e+03
4.3865000000e+00,1.6999718502e+03
4.3870000000e+00,1.7001931748e+03
4.3875000000e+00,1.7004144987e+03
4.3880000000e+00,1.7006358218e+03
4.3885000000e+00,1.7008571441e+03
4.3890000000e+00,1.7010784657e+03
4.3895000000e+00,1.7012997865e+03
4.3900000000e+00,1.7015211066e+03
4.3905000000e+00,1.7017424259e+03
4.3910000000e+00,1.7019637444e+03
4.3915000000e+00,1.7021850621e+03
4.3920000000e+00,1.7024063791e+03
4.3925000000e+00,1.7026276953e+03
4.3930000000e+00,1.7028490108e+03
4.3935000000e+00,1.7030703254e+03
4.3940000000e+00,1.7032916394e+03
4.3945000000e+00,1.7035129525e+03
4.3950000000e+00,1.7037342649e+03
4.3955000000e+00,1.7039555765e+03
4.3960000000e+00,1.7041768873e+03
4.3965000000e+00,1.7043981974e+03
4.3970000000e+00,1.7046195067e+03
4.3975000000e+00,1.7048408152e+03
4.3980000000e+00,1.7050621230e+03
4.3985000000e+00,1.7052834300e+03
4.3990000000e+00,1.7055047362e+03
4.3995000000e+00,1.7057260416e+03
4.4000000000e+00,1.7059473463e+03
4.4005000000e+00,1.7061686502e+03
4.4010000000e+00,1.7063899533e+03
4.4015000000e+00,1.7066112557e+03
4.4020000000e+00,1.7068325572e+03
4.4025000000e+00,1.7070538580e+03
4.4030000000e+00,1.7072751580e+03
4.4035000000e+00,1.7074964573e+03
4.4040000000e+00,1.7077177558e+03
4.4045000000e+00,1.7079390534e+03
4.4050000000e+00,1.7081603504e+03
4.4055000000e+00,1.7083816465e+03
4.4060000000e+00,1.7086029419e+03
4.4065000000e+00,1.7088242364e+03
4.4070000000e+00,1.7090455302e+03
4.4075000000e+00,1.7092668233e+03
4.4080000000e+00,1.7094881155e+03
4.4085000000e+00,1.7097094070e+03
4.4090000000e+00,1.7099306977e+03
4.4095000000e+00,1.7101519876e+03
4.4100000000e+00,1.7103732767e+03
4.4105000000e+00,1.7105945650e+03
4.4110000000e+00,1.7108158526e+03
4.4115000000e+00,1.7110371394e+03
4.4120000000e+00,1.7112584253e+03
4.4125000000e+00,1.7114797106e+03
4.4130000000e+00,1.7117009950e+03
4.4135000000e+00,1.7119222786e+03
4.4140000000e+00,1.7121435615e+03
4.4145000000e+00,1.7123648435e+03
4.4150000000e+00,1.7125861248e+03
4.4155000000e+00,1.7128074053e+03
4.4160000000e+00,1.7130286850e+03
4.4165000000e+00,1.7132499640e+03
4.4170000000e+00,1.7134712421e+03
4.4175000000e+00,1.7136925195e+03
4.4180000000e+00,1.7139137960e+03
4.4185000000e+00,1.7141350718e+03
4.4190000000e+00,1.7143563468e+03
4.4195000000e+00,1.7145776210e+03
4.4200000000e+00,1.7147988944e+03
4.4205000000e+00,1.7150201670e+03
4.4210000000e+00,1.7152414388e+03
4.4215000000e+00,1.7154627099e+03
4.4220000000e+00,1.7156839801e+03
4.4225000000e+00,1.7159052496e+03
4.4230000000e+00,1.7161265182e+03
4.4235000000e+00,1.7163477861e+03
4.4240000000e+00,1.7165690532e+03
4.4245000000e+00,1.7167903195e+03
4.4250000000e+00,1.7170115850e+03
4.4255000000e+00,1.7172328497e+03
4.4260000000e+00,1.7174541136e+03
4.4265000000e+00,1.7176753767e+03
4.4270000000e+00,1.7178966390e+03
4.4275000000e+00,1.7181179005e+03
4.4280000000e+00,1.7183391612e+03
4.4285000000e+00,1.7185604212e+03
4.4290000000e+00,1.7187816803e+03
4.4295000000e+00,1.7190029386e+03
4.4300000000e+00,1.7192241962e+03
4.4305000000e+00,1.7194454529e+03
4.4310000000e+00,1.7196667088e+03
4.4315000000e+00,1.7198879640e+03
4.4320000000e+00,1.7201092183e+03
4.4325000000e+00,1.7203304718e+03
4.4330000000e+00,1.7205517246e+03
4.4335000000e+00,1.7207729765e+03
4.4340000000e+00,1.7209942277e+03
4.4345000000e+00,1.7212154780e+03
4.4350000000e+00,1.7214367275e+03
4.4355000000e+00,1.7216579763e+03
4.4360000000e+00,1.7218792242e+03
4.4365000000e+00,1.7221004713e+03
4.4370000000e+00,1.7223217177e+03
4.4375000000e+00,1.7225429632e+03
4.4380000000e+00,1.7227642079e+03
4.4385000000e+00,1.7229854518e+03
4.4390000000e+00,1.7232066949e+03
4.4395000000e+00,1.7234279372e+03
4.4400000000e+00,1.7236491787e+03
4.4405000000e+00,1.7238704194e+03
4.4410000000e+00,1.7240916593e+03
4.4415000000e+00,1.7243128984e+03
4.4420000000e+00,1.7245341367e+03
4.4425000000e+00,1.7247553741e+03
4.4430000000e+00,1.7249766108e+03
4.4435000000e+00,1.7251978466e+03
4.4440000000e+00,1.7254190817e+03
4.4445000000e+00,1.7256403159e+03
4.4450000000e+00,1.7258615493e+03
4.4455000000e+00,1.7260827819e+03
4.4460000000e+00,1.7263040137e+03
4.4465000000e+00,1.7265252447e+03
4.4470000000e+00,1.7267464749e+03
4.4475000000e+00,1.7269677043e+03
4.4480000000e+00,1.7271889328e+03
4.4485000000e+00,1.7274101606e+03
4.4490000000e+00,1.7276313875e+03
4.4495000000e+00,1.7278526136e+03
4.4500000000e+00,1.7280738389e+03
4.4505000000e+00,1.7282950634e+03
4.4510000000e+00,1.7285162871e+03
4.4515000000e+00,1.7287375100e+03
4.4520000000e+00,1.7289587320e+03
4.4525000000e+00,1.7291799532e+03
4.4530000000e+00,1.7294011737e+03
4.4535000000e+00,1.7296223933e+03
4.4540000000e+00,1.7298436120e+03
4.4545000000e+00,1.7300648300e+03
4.4550000000e+00,1.7302860472e+03
4.4555000000e+00,1.7305072635e+03
4.4560000000e+00,1.7307284790e+03
4.4565000000e+00,1.7309496937e+03
4.4570000000e+00,1.7311709076e+03
4.4575000000e+00,1.7313921206e+03
4.4580000000e+00,1.7316133329e+03
4.4585000000e+00,1.7318345443e+03
4.4590000000e+00,1.7320557549e+03
4.4595000000e+00,1.7322769647e+03
4.4600000000e+00,1.7324981736e+03
4.4605000000e+00,1.7327193818e+03
4.4610000000e+00,1.7329405891e+03
4.4615000000e+00,1.7331617956e+03
4.4620000000e+00,1.7333830012e+03
4.4625000000e+00,1.7336042061e+03
4.4630000000e+00,1.7338254101e+03
4.4635000000e+00,1.7340466133e+03
4.4640000000e+00,1.7342678157e+03
4.4645000000e+00,1.7344890172e+03
4.4650000000e+00,1.7347102180e+03
4.4655000000e+00,1.7349314179e+03
4.4660000000e+00,1.7351526169e+03
4.4665000000e+00,1.7353738152e+03
4.4670000000e+00,1.7355950126e+03
4.4675000000e+00,1.7358162092e+03
4.4680000000e+00,1.7360374050e+03
4.4685000000e+00,1.7362585999e+03
4.4690000000e+00,1.7364797940e+03
4.4695000000e+00,1.7367009873e+03
4.4700000000e+00,1.7369221798e+03
4.4705000000e+00,1.7371433714e+03
4.4710000000e+00,1.7373645622e+03
4.4715000000e+00,1.7375857522e+03
4.4720000000e+00,1.7378069413e+03
4.4725000000e+00,1.7380281296e+03
4.4730000000e+00,1.7382493171e+03
4.4735000000e+00,1.7384705037e+03
4.4740000000e+00,1.7386916895e+03
4.4745000000e+00,1.7389128745e+03
4.4750000000e+00,1.7391340587e+03
4.4755000000e+00,1.7393552420e+03
4.4760000000e+00,1.7395764245e+03
4.4765000000e+00,1.7397976061e+03
4.4770000000e+00,1.7400187869e+03
4.4775000000e+00,1.7402399669e+03
4.4780000000e+00,1.7404611461e+03
4.4785000000e+00,1.7406823244e+03
4.4790000000e+00,1.7409035019e+03
4.4795000000e+00,1.7411246785e+03
4.4800000000e+00,1.7413458543e+03
4.4805000000e+00,1.7415670293e+03
4.4810000000e+00,1.7417882034e+03
4.4815000000e+00,1.7420093767e+03
4.4820000000e+00,1.7422305492e+03
4.4825000000e+00,1.7424517208e+03
4.4830000000e+00,1.7426728916e+03
4.4835000000e+00,1.7428940615e+03
4.4840000000e+00,1.7431152306e+03
4.4845000000e+00,1.7433363989e+03
4.4850000000e+00,1.7435575663e+03
4.4855000000e+00,1.7437787329e+03
4.4860000000e+00,1.7439998986e+03
4.4865000000e+00,1.7442210635e+03
4.4870000000e+00,1.7444422276e+03
4.4875000000e+00,1.7446633908e+03
4.4880000000e+00,1.7448845532e+03
4.4885000000e+00,1.7451057147e+03
4.4890000000e+00,1.7453268754e+03
4.4895000000e+00,1.7455480353e+03
4.4900000000e+00,1.7457691943e+03
4.4905000000e+00,1.7459903525e+03
4.4910000000e+00,1.7462115098e+03
4.4915000000e+00,1.7464326662e+03
4.4920000000e+00,1.7466538219e+03
4.4925000000e+00,1.7468749767e+03
4.4930000000e+00,1.7470961306e+03
4.4935000000e+00,1.7473172837e+03
4.4940000000e+00,1.7475384359e+03
4.4945000000e+00,1.7477595873e+03
4.4950000000e+00,1.7479807379e+03
4.4955000000e+00,1.7482018876e+03
4.4960000000e+00,1.7484230365e+03
4.4965000000e+00,1.7486441845e+03
4.4970000000e+00,1.7488653316e+03
4.4975000000e+00,1.7490864779e+03
4.4980000000e+00,1.7493076234e+03
4.4985000000e+00,1.7495287680e+03
4.4990000000e+00,1.7497499118e+03
4.4995000000e+00,1.7499710547e+03
4.5000000000e+00,1.7501921968e+03
4.5005000000e+00,1.7504133380e+03
4.5010000000e+00,1.7506344783e+03
4.5015000000e+00,1.7508556179e+03
4.5020000000e+00,1.7510767565e+03
4.5025000000e+00,1.7512978943e+03
4.5030000000e+00,1.7515190313e+03
4.5035000000e+00,1.7517401674e+03
4.5040000000e+00,1.7519613026e+03
4.5045000000e+00,1.7521824370e+03
4.5050000000e+00,1.7524035705e+03
4.5055000000e+00,1.7526247032e+03
4.5060000000e+00,1.7528458351e+03
4.5065000000e+00,1.7530669660e+03
4.5070000000e+00,1.7532880962e+03
4.5075000000e+00,1.7535092254e+03
4.5080000000e+00,1.7537303538e+03
4.5085000000e+00,1.7539514814e+03
4.5090000000e+00,1.7541726081e+03
4.5095000000e+00,1.7543937339e+03
4.5100000000e+00,1.7546148589e+03
4.5105000000e+00,1.7548359830e+03
4.5110000000e+00,1.7550571063e+03
4.5115000000e+00,1.7552782287e+03
4.5120000000e+00,1.7554993502e+03
4.5125000000e+00,1.7557204709e+03
4.5130000000e+00,1.7559415907e+03
4.5135000000e+00,1.7561627097e+03
4.5140000000e+00,1.7563838278e+03
4.5145000000e+00,1.7566049450e+03
4.5150000000e+00,1.7568260614e+03
4.5155000000e+00,1.7570471769e+03
4.5160000000e+00,1.7572682916e+03
4.5165000000e+00,1.7574894054e+03
4.5170000000e+00,1.7577105183e+03
4.5175000000e+00,1.7579316304e+03
4.5180000000e+00,1.7581527416e+03
4.5185000000e+00,1.7583738519e+03
4.5190000000e+00,1.7585949614e+03
